id,title,tagline,release_date,genres,belongs_to_collection,original_language,budget_musd,revenue_musd,production_companies,production_countries,vote_count,vote_average,popularity,runtime,overview,spoken_languages,poster_path,cast,cast_size,directors,crew_size,backdrop_path,origin_country,status,crew,profit,roi
299534,Avengers: Endgame,Avenge the fallen.,2019-04-24,Adventure|Science Fiction|Action,The Avengers Collection,en,356.0,2799.4391,Marvel Studios,United States of America,26974,8.237,14.0697,181,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",English|日本語,/bR8ISy1O9XQxqiy0fQFw2BX72RQ.jpg,Robert Downey Jr.|Chris Evans|Mark Ruffalo|Chris Hemsworth|Scarlett Johansson|Jeremy Renner|Josh Brolin|Don Cheadle|Paul Rudd|Benedict Cumberbatch|Chadwick Boseman|Brie Larson|Tom Holland|Karen Gillan|Zoe Saldaña|Evangeline Lilly|Tessa Thompson|Rene Russo|Elizabeth Olsen|Anthony Mackie|Sebastian Stan|Tom Hiddleston|Danai Gurira|Benedict Wong|Pom Klementieff|Dave Bautista|Letitia Wright|John Slattery|Tilda Swinton|Jon Favreau|Hayley Atwell|Natalie Portman|Marisa Tomei|Taika Waititi|Angela Bassett|Michael Douglas|Michelle Pfeiffer|William Hurt|Cobie Smulders|Sean Gunn|Winston Duke|Linda Cardellini|Maximiliano Hernández|Frank Grillo|Hiroyuki Sanada|Tom Vaughan-Lawlor|James D'Arcy|Jacob Batalon|Vin Diesel|Bradley Cooper|Gwyneth Paltrow|Robert Redford|Chris Pratt|Samuel L. Jackson|Lexi Rabe|Ross Marquand|Joe Russo|Emma Fuhrmann|Michael James Shaw|Terry Notary|Kerry Condon|Ben Sakamoto|Ava Russo|Cade Woodward|Stan Lee|Yvette Nicole Brown|Callan Mulvey|Lia Mariella Russo|Julian Russo|Taylor Patterson|Agostino Rosalina|Ken Jeong|Ty Simpkins|Jackson A. Dunn|Lee Moore|Bazlo LeClair|Loen LeClair|Matthew Berry|Joy McAvoy|John Michael Morris|Michael A. Cook|Brent McGee|Brian Schaeffer|Jamie Wedel|Anthony G Breed|Erica Ribley|Monique Ganderton|Jim Starlin|Jimmy Ray Pickens|Hye Jin Jang|Russell Bobbitt|James Lin|Jack Champion|Sam Hargrave|Patrick Gorman|Aaron Lazar|Robert Pralgo|Tom Wisdom|John Posey|Ameenah Kaplan|Olaniyan Thurmon|Jennifer Elmore|Mike Lutz|Donald Mustard|Robert Tinsley,105,Anthony Russo|Joe Russo,607,/9wXPKruA6bWYk2co5ix6fH59Qr8.jpg,['US'],Released,Paul Schneider|Louis D'Esposito|Carlos Pacheco|John David Duncan|Riley Flanagan|Monique Ganderton|Janene Carleton|Shauna Galligan|Don McGregor|Steve Gan|Jack Kirby|Bill Mantlo|Keith Giffen|Stan Lee|Joe Simon|Jim Starlin|Larry Lieber|Steve Englehart|Don Heck|Jim Starlin|Terry Notary|Terry Notary|Kevin R. Wright|Casey Ann Zeller|Daniel Hargrave|Jess Durham|Matt Leonard|Kevin Feige|Kenneth Koh|Florian Boury|Alexander T.H. Browne|Michael Jordan|Mike Wilson|Dena Sodano|Anthony N.|Corrina Roshea Bobb|Kay Hoddy|Amy Lynn Tuttle|Tamiko Brownlee|Jon Favreau|Alan Silvestri|John Roesch|Sarah Halley Finn|Jack Kirby|Stephen McFeely|Victoria Alonso|Judianna Makovsky|Christopher Markus|Kristine Nadal|Jeff Murrell|Nicholas A. Mudd|Isobel Griffiths|Jason B. Stamey|Joel Marrow|Jason Tamez|Jimmy Ray Pickens|Nick Scarano|Mitul Patel|John M. Pisani|Nick Pepin|Todd Harris|Andy Park|James Gunn|Kevin Houlihan|Heidi Moneymaker|Kelly Bellini|Stan Lee|Noon Orsatti|Renae Moneymaker|Kandis Hargrave|Gui DaSilva-Greene|Michelle Rose|Loyd Bateman|Rohan Harris|David Farmer|Abbie Kennedy|Jordan Crockett|Mary Castor|Charlotte Adams|Juan Alonso|Ari Costa|Julian Ashby|Tyler Blythe|Charlie Lehmer|Valerie Patterson|Cameron Blake|Jonathan Burdeshaw|Anna Majewski|Samson Neslund|Shelley Roden|Mike Stallion|Prashant Sharan|Chris Castaldi|Simon Butler|Chris Arnold|Shidhyesh Bhogle|Amber Actaboski|Charles Wood|Michelle Diamantides|Gabe Harrington|Tyrone Anthony Jones|Wesley Burt|James Sled|Muhammad Junaid Baig|Mitchell Bell|Janine Rath-Thompson|Nathan Alexander|Autumn Atkinson|Nia Hansen|Thomas Brown|Leslie A. Pope|Mark Bialuski|Breanna Adams|Daniel Sudick|Peter Chen|Scott Dwyer|Michael T. Chen|Tommy Barry|Jeffrey Ford|Simon Downes|Maxwell Britton|Tony Bohorquez|Paul Chandler|Chris Arnold|Justin Faith|Steven Brown|Adam Cole|Stan Lee|Derek Garcia|Briky Stone|Robert Broadfoot|Matthew Schmidt|Nicola Barnes|Caleb Cascio|Zack Duncan|Michelle Diamantides|Vasilios Tanis|Lulu Morgan|Mark Johnston|Ray Chan|Jonah Levy|Anna Majewski|Kurtis Campbell|Trinh Tran|Claudia Bonfe|Larry Clark|Michelle Spreuer|Tully Summers|Brian A. Waits|Aoife Warren|Matt Aston|Nia Hansen|Lisa Walsh|Robert Zavala|Christopher Flick|Kristin Catuogno|Michael Grillo|Christopher Markus|Stephen McFeely|Jayaraman Adhikesavan|Rohit Agarwal|Mikael G. Betru|Luca Cantani|Riley Barnes|John Pritchett|Matt Aitken|Jason Lanier Brown|Rick Harris|Ben Aycrigg|Dan O'Connell|Terence Alvares|Magali Barbé|Lydia Hand|Juan Alonso|Alessandra Aucello|Adam Baines|Ben Cowell-Thomas|Gee Alexander|Gianni Biasetti Jr.|Marshall T. Broyles|Jonathan Faber|Silvia Colonna Romano|Elmar Bragi Einarsson|Jennifer Badger|Maria Hippolyte|Carl Rohrs|Pedro Andrade|Tristan Connors|David Boucher|Daniil Alikov|Dan Ayling|Dan Carney|David J. Barker|Fabrizia Bonaventura|Jacob Riehle|Atyeb Ahmed|Carrie Bernans|Rob Andrews|Kris Barone|Richard Edwards|Nate Andrade|Hayley Adams|Louise Aubertin|Jamie Blyth|Russell Bobbitt|Vernessa Cook|Charlotte Fearn|Christopher 'Critter' Antonucci|Stephane Feruch|Steven Carlton Ficke|Jason Charles Hill|Eric M. Beaver|Kelly Bellini|Zack Duncan|Mark Fisher|Ryan Green|Carlos Guity|Akihiro Haga|Dheeraj Bhadani|Richard Binnington|Edward Catley|Doug Appleton|Alexander Bucknell|Andy Campion|David M. Roberts|Sudeepto Bose|Nolan Aldridge|Bradley J. Lincoln|Martin Rossi|Amanda L. Akins|Michael-Ryan Fletchall|Jason Kay|Cecile Dubois-Herry|Alex Cody|Chase Paris|Tyson Weatherford|Beau Bellanich|Jesse Cooper|Jason Blackman|Hector Padilla|Antony Scott|Sheri B. Burton|Edwina Ting|Johnny Gidcomb|Michelle Liu|Scott Fox|Stephen A. Buckley|Molly Doyle|Wendy M. Craig|Justin Christopher Ray|Peter Cobbin|Dave Jordan|Reid Andrews|Scott Barnes|Storm Flejter|Javier Cimentada|Brad Bittner|Joseph Richard Collins|Kassia Dombroski|Myra N. Foy|Paul Ensby|Craig Tanner|Jorge Saumell|Stan Lee|James Hatridge|Samantha Burpee|Valerie Rudolph|Joe Zimmerman|Stacy Barnhill|K.C. Roballo|Seckin Yalin|Craig Anthony|Keith Muessigmann|Robin Buday|Dave Cory|Cassie Dixon|Chris Cloud|Nancy Wong|John Barrett|Jonathan Connaught|Dave Foster|Sam Haynes|Devon Stinson|Ellen Hoffmann|Valentina Aulisi|MacKenzie Cleveland|Ted Alvarez|Kirsty Whalley|Zavier Bolton|Thomas M. Dangcil|Justin Memovich|Annabelle Nutt|Jerry Wheat|Charelle Bronson|Zack Duncan|Dylan Goss|Nikhil Paniz|Brian Rosso|Heather Armstrong|Nolan Ekberg|Chris Adkins|Sara Daily|Abbie Knights|Nick Masters|Jenny Reyes|Scott Medcalf|Terence Bannon|Isaac Marcos Gonzalez|Marco La Torre|Wayan Blue Palmieri|Dylan Suchesk|Quinn McMillan|Manjoe Chan|Camilo Duarte Franco|Nicholas A. Mudd|Tom Kramer|Dacoda Bartels|John Garrett|Juan Sebastian Niño Florez|Bradley C. Ferm|Jordan Hager|Ryan L. Lizardi|Javier Arrieta|Mike Lutz|Shannon Murphy|Nashia Wachsman|David Crigler|James Lin|Chris Basso|Victor Pesavento|Dorina Markoff-McNulty|Trent Opaloch|James McMillan|Lloyd Pitts|Dan DeLeeuw|Russell Earl|Harrison Osterfield|Ronan Binding|Jackson Spidell|Anthony Russo|Joe Russo|Alex R. Wagner|Jerad Marantz|Kevin Martel|Jun Wei Puah|Werner Reifberger|Mona Wiemer|David Michaels|Giulia Dell'Armi|Jonathan Dysart|Dan Curry|Sophie Olive-Calver|Allison Paul|Manasa Raghavan|Jenny Leupold|Marc Calvelo|Mark S. Wright|Katherine Farrar|Vishnu Simha|Ben Wiggs|Tonio Freitag|Aleksei Chernogorod|Tim Walker|Sushant Kadam|Steve Bobertz|Akshay Madansure|Martin Johansson|David Scott|Joan Buhigas|Fabio Siino|Shoichi Matsubara|Ryan Cronin|Hiro Kamegaya|Francisco Ramirez|Andy Stevens|Sidney Kombo|Joshua Koilpillai|Felix Menguy|Benjamin Soh|Roberto Clochiatti|Alison Wortman|Sujay Kumar G.|Liam McCartin|Ryan Musante|Erik Pampel|Indrit Zabzuni|Thomas Ward|Zave Jackson|Emanuele Pescatori|Jarrod Anderson|Shawn Kelly|Chris Radcliffe|Simon D. Kern|Kat Turner|Damien di Toro|Jen Underdahl|Nick Thompson|Steve Sauers|Matteo Sanna|Christopher Finley|Bonnie Gosnell|Daniel Paul Newman|Mallika Worboys|Katrin Arndt|Gaurav Singh|Michelangelo Neri Orliani|Chay Johansson|Vincent Désilets|Lisa Theresa Downey-Dent|Tamar Shaham|Tom Barrett|Lorelei David|Mårten Larsson|Maurice K. McGuire|Sean Devine|George Selden|Matthias Winkler|Wasim Ali|Sameer Malik|Scott Pritchard|Joseph Hayden|Victoria Liu|Christopher Learmonth|John Polyson|Kacy McDonald|James Abunawass|Tiffany Herzog|Trent Claus|Robert Hemmings|Matthew Twyford|Enrik Pavdeja|Mike Stillwell|Nikos Gatos|Lars Vinther|Alex Knudsen|Grace Hendley|Jenny Basen|Storm Nylen|Zelda Tinska|Dan Snape|Eamonn Butler|Naveen Sabesan|Julie Brown|Julie Gauthier|Sarah Stauffer|Michael Harden|Adrian Steel|Cristiano Cesolari|Chris Petts|Victor Huang|Leah Sargent|Joe Frataccia|Carlos Ciudad|Matthew Dravitzki|Beverly Abbott|Phillip Leonhardt|Jamie Hallett|Glen Sharah|Eric Kasanowski|Simon Wottge|Justin Molush|Graham Binding|Paul Ghezzo|Rebecca Fair-Lien|Christian Smith|Lara Lom|LaNeisha Watson|Jan Philip Cramer|Matt Boyer|Lew Lewington-Pearce|Shrijeet Modi|Ellis Trespalacios|Anwei Chen|Robert Allman|Erik Schneider|Florent Limouzin|Stephen Bassett|Praveen Kilaru|David Masure-Bosco|David McPhail|Kelly Port|Sean Noel Walker|Stuart Penn|Jeremy Braben|James Hatridge|Lexi Guenard|Michael Lum|Jan Roth|Merten Tremer|Jeremy Bloch|Michael Melchiorre|Blake Winder|Darren Rodriguez|Yasmine Hausler|Djordje Jugovic|Lucas John Ng|Chaz Pizani|Georgina Street|Ken Dailey|Simon Stanley-Clamp|Michael J. Coo|Lisa Marra|Danielle Legovich|David Cordon|Balendu Kurup|Donna Smith|Josh Dagg|Kerry Goodrum|Garry Thomson|Jeff LaBaume|Ross Grimshaw|Daniel Wurschl|Paul Hughen|Jonathan Weber|Christopher Duskin|Darryl Humber|Alan Perrin|Cameron Woodall|Taylor Matheson|Mark Mitchell|Stephane Ceretti|Mitch Lillian|Allison Glennon|Eric Dvorsky|Sagar Desai|Sean Hunter Moe|Davey Mayes|Brendon Phillips|Jonny Mackenzie|Tim Fabrizio|Darwin Go|Lorne MacDougall|Trey Twitty|Jamey Russell|Jeffrey Steven Brink|Adam Castro|David Oliveros|Alexandra Matheson|Graham Page|Peter Ayriss|Pat Sweeney|Aleksandar Chalyovski|Cory Brandon Clay|Vareck Gober|Beaux Petit|Sean Ricigliano|Richard Masino|Alessandro Di Meo|Matthew Haskins|Geoffrey Haley|Dan Lewis|Louis Rendemonti|Jonathan Terpstra|Henry Cantor|Brad Irvin|Kenneth Bolton|Zach Steele|Alexander Talley|Dan Riffel|Jonathan Irizarry|Maciej Kuciara|Sarah Irwin|Elena Sanchez|Valli O'Reilly|Heba Thorisdottir|Kerrie Smith|Douglas Noe|Donald McInnes|Deborah La Mia Denaver|Thomas du Crest|Clinton Wayne|Luca Vannella|Allison Gainza|Bailey Eller|Jeanie King|James Lew|Hannah Long|Shannon Mills|Daniel Laurie|Juan Peralta|Tom Johnson|Swen Gillberg|Khalil La'Marr Pickett|Tara Macken|Josh Gold|Charles Crivier|Geoffrey Haley|Jane Oshita|Christopher Elke|Bobby Holland Hanton|Jennifer Bell|Jeff Okabayashi|Adam Lytle|Joanna Bennett|Matt LaBorde|Justin Howell|Jen Underdahl|Shawn D. Bronson|James Young|Max Solomon|Mark Miscione|Lauren Fong|Anis Cheurfa|JoAnn Perritano|JoAnn Perritano|Dave Dalley|Marvyn Young,2443.4391,7.86359297752809
